timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-05-16T11:22:01,emissions_b6,ea54b3ba-77ec-4bcb-baa0-050831d5bb89,1.3147172927856443,1.2096010643883848e-05,9.200465157231348e-06,42.5,0.0,141.20075225830078,1.5519076585769653e-05,0,5.1525290627500905e-05,6.704436721327055e-05,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.5353393554688,machine,N,1.0
2024-05-16T11:22:08,emissions_b7,865867ad-1b19-4857-8565-3099ddf77d7c,1.757986068725586,1.617682437179219e-05,9.201907034177596e-06,42.5,0.0,141.20075225830078,2.0752192371421392e-05,0,6.891083666000667e-05,8.966302903142806e-05,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.5353393554688,machine,N,1.0
2024-05-16T11:22:13,emissions_b8,b6b0dc1f-26d6-448a-93d6-e05b17bda005,0.5804238319396973,5.336914929819532e-06,9.19485837096711e-06,42.5,0.0,141.20075225830078,6.850604547394647e-06,0,2.273022957015201e-05,2.958083411754665e-05,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.5353393554688,machine,N,1.0
2024-05-16T11:22:18,emissions_a2,71a8d9da-241c-4cb3-a09f-a6690e6db6bd,37.56086921691895,0.0003457500794697,9.20506065695663e-06,42.5,0.0,141.20075225830078,0.0004434147632784,0,0.0014729687431885,0.0019163835064669,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.5353393554688,machine,N,1.0
2024-05-16T11:22:19,emissions_c1,4b0a0efb-fe33-4267-bbc1-4c9a89367d1a,1.7356581687927246,1.5961840783289682e-05,9.196419588997929e-06,42.5,0.0,141.20075225830078,2.048638115326564e-05,0,6.798506173652185e-05,8.84714428897875e-05,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.5353393554688,machine,N,1.0
2024-05-16T11:22:51,emissions_a3,119004de-54c4-4bd8-9a9e-a801db34bd3a,28.7442638874054,0.0002646087047319,9.205617711013176e-06,42.5,0.0,141.20075225830078,0.0003393364677826,0,0.0011273060220572,0.0014666424898399,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.5353393554688,machine,N,1.0
2024-05-16T11:23:19,emissions_a4,00a175e2-8816-489d-9b05-d2716b4725c2,23.54595923423767,0.0002167436346413,9.205130803344824e-06,42.5,0.0,141.20075225830078,0.0002779664647248,0,0.0009233750568605,0.0012013415215853,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.5353393554688,machine,N,1.0
2024-05-16T11:23:40,emissions_a5,442842ed-10fb-473f-bd69-e3d2a08e1b81,16.408393144607544,0.0001510361160544,9.204808461338111e-06,42.5,0.0,141.20075225830078,0.0001937028505735,0,0.0006434426451887,0.0008371454957623,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.5353393554688,machine,N,1.0
2024-05-16T11:23:53,emissions_b1,343345f6-bbf1-498e-ab48-75acf7780132,8.381579875946045,7.715692985076171e-05,9.205535351657418e-06,42.5,0.0,141.20075225830078,9.894756029049556e-05,0,0.000328708936571,0.0004276564968615,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.5353393554688,machine,N,1.0
2024-05-16T11:24:04,emissions_b2,c540672e-f624-4694-91ab-37b9ab088577,6.8677978515625,6.322029547312204e-05,9.205322701619518e-06,42.5,0.0,141.20075225830078,8.10766519771682e-05,0,0.0002693334815633,0.0003504101335405,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.5353393554688,machine,N,1.0
