Filename,Relative Frequency of NOUN,Relative Freqency of VERB,Relative Freqency of ADJ,Relative Freqency of ADV,Unique PER,Unique LOC,Unique ORG
0195.a1.txt,0.3105590062111801,0.38198757763975155,0.15838509316770186,0.14906832298136646,0,0,0
0196.a1.txt,0.3125,0.3392857142857143,0.1875,0.16071428571428573,0,0,0
0197.a1.txt,0.34169278996865204,0.335423197492163,0.1724137931034483,0.15047021943573669,0,0,0
0198.a1.txt,0.3492647058823529,0.3492647058823529,0.15441176470588236,0.14705882352941177,0,0,2
0199.a1.txt,0.34579439252336447,0.34890965732087226,0.13395638629283488,0.17133956386292834,0,0,0
0200.a1.txt,0.3117505995203837,0.31894484412470026,0.19904076738609114,0.17026378896882494,0,0,3
0201.a1.txt,0.28421052631578947,0.37543859649122807,0.15087719298245614,0.18947368421052632,0,0,0
0202.a1.txt,0.3888888888888889,0.3055555555555556,0.16666666666666666,0.1388888888888889,0,0,1
0203.a1.txt,0.3735632183908046,0.32471264367816094,0.1724137931034483,0.12931034482758622,0,0,0
0204.a1.txt,0.38961038961038963,0.30194805194805197,0.16558441558441558,0.14285714285714285,0,0,1
0205.a1.txt,0.2972972972972973,0.37567567567567567,0.17027027027027028,0.15675675675675677,0,0,0
0206.a1.txt,0.29347826086956524,0.37318840579710144,0.17028985507246377,0.16304347826086957,0,0,1
0207.a1.txt,0.32459016393442625,0.36721311475409835,0.1540983606557377,0.1540983606557377,0,0,0
0208.a1.txt,0.34945054945054943,0.2857142857142857,0.2,0.16483516483516483,0,0,0
0209.a1.txt,0.34812286689419797,0.3310580204778157,0.16382252559726962,0.15699658703071673,0,0,5
0212.a1.txt,0.34516129032258064,0.27741935483870966,0.17096774193548386,0.2064516129032258,0,0,0
0213.a1.txt,0.32456140350877194,0.34502923976608185,0.195906432748538,0.13450292397660818,0,0,2
0214.a1.txt,0.3052959501557632,0.3333333333333333,0.14018691588785046,0.22118380062305296,0,0,0
0215.a1.txt,0.3586387434554974,0.34554973821989526,0.1256544502617801,0.17015706806282724,0,1,9
0216.a1.txt,0.3711340206185567,0.35051546391752575,0.18213058419243985,0.09621993127147767,0,0,0
0217.a1.txt,0.3146853146853147,0.3146853146853147,0.22377622377622378,0.14685314685314685,0,0,0
0218.a1.txt,0.36555891238670696,0.34441087613293053,0.17522658610271905,0.1148036253776435,0,0,0
0219.a1.txt,0.36890243902439024,0.2896341463414634,0.1798780487804878,0.16158536585365854,0,0,0
0221.a1.txt,0.334375,0.346875,0.1625,0.15625,0,2,11
0222.a1.txt,0.3472803347280335,0.3389121338912134,0.200836820083682,0.11297071129707113,0,0,1
0223.a1.txt,0.3442622950819672,0.29508196721311475,0.20081967213114754,0.1598360655737705,0,0,0
0224.a1.txt,0.31448763250883394,0.3392226148409894,0.17314487632508835,0.17314487632508835,0,0,1
0226.a1.txt,0.35093167701863354,0.2732919254658385,0.20186335403726707,0.17391304347826086,0,0,0
0227.a1.txt,0.3323529411764706,0.3558823529411765,0.16176470588235295,0.15,0,0,1
0232.a1.txt,0.3128834355828221,0.3343558282208589,0.1687116564417178,0.18404907975460122,0,0,1
0233.a1.txt,0.33916083916083917,0.3006993006993007,0.2097902097902098,0.15034965034965034,0,0,0
0234.a1.txt,0.3557692307692308,0.34294871794871795,0.16346153846153846,0.13782051282051283,0,0,0
0235.a1.txt,0.41216216216216217,0.28378378378378377,0.17905405405405406,0.125,0,0,0
0236.a1.txt,0.29432624113475175,0.38652482269503546,0.14893617021276595,0.1702127659574468,0,0,0
0238.a1.txt,0.3125,0.3819444444444444,0.19444444444444445,0.1111111111111111,0,0,0
1001.a1.txt,0.4025157232704403,0.31446540880503143,0.18238993710691823,0.10062893081761007,0,0,1
1003.a1.txt,0.3585434173669468,0.33613445378151263,0.18487394957983194,0.12044817927170869,0,0,0
1004.a1.txt,0.33527696793002915,0.3294460641399417,0.1749271137026239,0.16034985422740525,0,0,4
1005.a1.txt,0.3663101604278075,0.28342245989304815,0.17379679144385027,0.17647058823529413,0,0,1
1006.a1.txt,0.31666666666666665,0.35,0.19166666666666668,0.14166666666666666,0,0,1
1007.a1.txt,0.3348623853211009,0.3577981651376147,0.16055045871559634,0.14678899082568808,0,2,2
1008.a1.txt,0.37168141592920356,0.3274336283185841,0.13864306784660768,0.16224188790560473,0,0,0
1009.a1.txt,0.40307692307692305,0.3169230769230769,0.16307692307692306,0.11692307692307692,0,0,2
1010.a1.txt,0.32916666666666666,0.3375,0.18333333333333332,0.15,0,0,3
1012.a1.txt,0.3885542168674699,0.28012048192771083,0.17771084337349397,0.1536144578313253,0,0,0
1013.a1.txt,0.29245283018867924,0.31446540880503143,0.17295597484276728,0.22012578616352202,0,0,2
1014.a1.txt,0.36298932384341637,0.3416370106761566,0.1494661921708185,0.14590747330960854,0,0,3
1016.a1.txt,0.2908496732026144,0.30392156862745096,0.1895424836601307,0.21568627450980393,0,0,0
1017.a1.txt,0.32722513089005234,0.3193717277486911,0.18324607329842932,0.17015706806282724,0,1,0
1018.a1.txt,0.3659942363112392,0.2910662824207493,0.2132564841498559,0.12968299711815562,0,0,1
1019.a1.txt,0.3723196881091618,0.2631578947368421,0.17738791423001948,0.1871345029239766,0,0,7
1020.a1.txt,0.3177570093457944,0.36682242990654207,0.15654205607476634,0.1588785046728972,0,0,2
1021.a1.txt,0.3377049180327869,0.3540983606557377,0.16065573770491803,0.14754098360655737,0,0,1
1022.a1.txt,0.34017595307917886,0.39589442815249265,0.14076246334310852,0.12316715542521994,0,0,0
1023.a1.txt,0.3671875,0.2994791666666667,0.16927083333333334,0.1640625,0,0,2
1024.a1.txt,0.3323353293413174,0.3323353293413174,0.17365269461077845,0.16167664670658682,0,0,1
1026.a1.txt,0.2957393483709273,0.38345864661654133,0.18796992481203006,0.13283208020050125,0,0,0
1027.a1.txt,0.39158576051779936,0.36245954692556637,0.15857605177993528,0.08737864077669903,0,1,1
1029.a1.txt,0.3516819571865443,0.345565749235474,0.18960244648318042,0.11314984709480122,0,0,0
1031.a1.txt,0.31313131313131315,0.367003367003367,0.16161616161616163,0.15824915824915825,0,0,1
1032.a1.txt,0.3264094955489614,0.35311572700296734,0.17210682492581603,0.14836795252225518,0,0,1
1034.a1.txt,0.36129032258064514,0.3419354838709677,0.14516129032258066,0.15161290322580645,0,0,0
1036.a1.txt,0.31629392971246006,0.31629392971246006,0.16613418530351437,0.2012779552715655,0,0,0
1037.a1.txt,0.301994301994302,0.31339031339031337,0.18803418803418803,0.19658119658119658,0,0,0
1038.a1.txt,0.3411764705882353,0.30980392156862746,0.1568627450980392,0.19215686274509805,0,0,3
1039.a1.txt,0.28672985781990523,0.3744075829383886,0.16350710900473933,0.17535545023696683,0,0,1
1041.a1.txt,0.28313253012048195,0.3885542168674699,0.14759036144578314,0.18072289156626506,0,1,0
1042.a1.txt,0.3368200836820084,0.3054393305439331,0.16527196652719664,0.19246861924686193,0,0,4
1043.a1.txt,0.3343108504398827,0.3284457478005865,0.16715542521994134,0.17008797653958943,0,0,0
1044.a1.txt,0.35294117647058826,0.24509803921568626,0.22549019607843138,0.17647058823529413,0,0,4
1047.a1.txt,0.3159509202453988,0.3128834355828221,0.2147239263803681,0.15644171779141106,0,0,3
1049.a1.txt,0.30097087378640774,0.36245954692556637,0.17475728155339806,0.16181229773462782,0,0,0
1050.a1.txt,0.3016393442622951,0.3081967213114754,0.18360655737704917,0.20655737704918034,0,0,1
1052.a1.txt,0.2971014492753623,0.38768115942028986,0.13043478260869565,0.18478260869565216,0,0,0
1054.a1.txt,0.37994722955145116,0.35883905013192613,0.13720316622691292,0.12401055408970976,0,0,1
1055.a1.txt,0.3663101604278075,0.3609625668449198,0.12566844919786097,0.14705882352941177,0,0,0
1056.a1.txt,0.2665036674816626,0.3374083129584352,0.1687041564792176,0.2273838630806846,0,0,2
1057.a1.txt,0.3177842565597668,0.3819241982507289,0.16034985422740525,0.13994169096209913,0,0,0
1058.a1.txt,0.3090909090909091,0.37662337662337664,0.13246753246753246,0.18181818181818182,0,0,1
1060.a1.txt,0.23376623376623376,0.40584415584415584,0.1590909090909091,0.2012987012987013,0,0,0
1061.a1.txt,0.3062730627306273,0.35793357933579334,0.15867158671586715,0.17712177121771217,0,0,0
1062.a1.txt,0.346031746031746,0.33650793650793653,0.1619047619047619,0.15555555555555556,0,0,2
1063.a1.txt,0.3170731707317073,0.3384146341463415,0.18597560975609756,0.15853658536585366,0,0,0
1064.a1.txt,0.31339031339031337,0.31339031339031337,0.1737891737891738,0.19943019943019943,0,0,0
1065.a1.txt,0.28402366863905326,0.3106508875739645,0.16568047337278108,0.23964497041420119,0,0,0
1066.a1.txt,0.34365325077399383,0.3498452012383901,0.13622291021671826,0.17027863777089783,0,0,0
1067.a1.txt,0.3584905660377358,0.30943396226415093,0.17735849056603772,0.15471698113207547,0,0,1
1068.a1.txt,0.37044967880085655,0.31049250535331907,0.13704496788008566,0.18201284796573874,0,0,1
1069.a1.txt,0.3305785123966942,0.3002754820936639,0.1763085399449036,0.1928374655647383,0,1,0
1070.a1.txt,0.2913165266106443,0.3165266106442577,0.18487394957983194,0.20728291316526612,0,0,0
1071.a1.txt,0.35714285714285715,0.3447204968944099,0.17080745341614906,0.12732919254658384,0,0,4
1072.a1.txt,0.32974910394265233,0.33691756272401435,0.15591397849462366,0.1774193548387097,0,0,0
1073.a1.txt,0.3519061583577713,0.3343108504398827,0.15249266862170088,0.16129032258064516,0,0,0
1074.a1.txt,0.3618421052631579,0.30701754385964913,0.16885964912280702,0.16228070175438597,0,0,0
1076.a1.txt,0.34890965732087226,0.3426791277258567,0.16510903426791276,0.14330218068535824,0,0,1
1077.a1.txt,0.3388888888888889,0.2777777777777778,0.2,0.18333333333333332,0,1,0
1078.a1.txt,0.37467018469656993,0.32717678100263853,0.158311345646438,0.13984168865435356,0,0,0
1081.a1.txt,0.3217665615141956,0.3470031545741325,0.167192429022082,0.1640378548895899,0,0,0
1082.a1.txt,0.33116883116883117,0.33766233766233766,0.1525974025974026,0.17857142857142858,0,0,2
1086.a1.txt,0.2875816993464052,0.3202614379084967,0.1830065359477124,0.20915032679738563,0,0,2
1088.a1.txt,0.38917525773195877,0.35051546391752575,0.14948453608247422,0.11082474226804123,0,0,2
1089.a1.txt,0.3888888888888889,0.27124183006535946,0.20588235294117646,0.13398692810457516,0,1,0
1090.a1.txt,0.343042071197411,0.343042071197411,0.14563106796116504,0.16828478964401294,0,1,1
1092.a1.txt,0.25886524822695034,0.35106382978723405,0.1595744680851064,0.23049645390070922,0,0,0
1094.a1.txt,0.2903225806451613,0.33548387096774196,0.17419354838709677,0.2,0,0,0
1095.a1.txt,0.34285714285714286,0.3047619047619048,0.18412698412698414,0.16825396825396827,0,0,1
1096.a1.txt,0.30704225352112674,0.3323943661971831,0.17464788732394365,0.18591549295774648,0,1,1
1097.a1.txt,0.31862745098039214,0.3088235294117647,0.1642156862745098,0.20833333333333334,0,0,0
1098.a1.txt,0.33093525179856115,0.33573141486810554,0.14628297362110312,0.18705035971223022,0,0,0
1099.a1.txt,0.3324396782841823,0.32707774798927614,0.18498659517426275,0.1554959785522788,0,0,2
1100.a1.txt,0.3147632311977716,0.3426183844011142,0.1977715877437326,0.14484679665738162,0,0,0
1102.a1.txt,0.3017241379310345,0.34770114942528735,0.1752873563218391,0.1752873563218391,0,2,0
1103.a1.txt,0.29526462395543174,0.3398328690807799,0.15877437325905291,0.20612813370473537,0,0,0
1104.a1.txt,0.3181818181818182,0.38311688311688313,0.1331168831168831,0.16558441558441558,0,0,1
1105.a1.txt,0.3079268292682927,0.32926829268292684,0.17682926829268292,0.18597560975609756,0,0,0
1106.a1.txt,0.41292134831460675,0.2808988764044944,0.15168539325842698,0.1544943820224719,0,0,0
1109.a1.txt,0.3263157894736842,0.3333333333333333,0.17894736842105263,0.16140350877192983,0,0,0
1112.a1.txt,0.3079019073569482,0.3542234332425068,0.14168937329700274,0.19618528610354224,0,0,0
1121.a1.txt,0.36220472440944884,0.31758530183727035,0.18635170603674542,0.13385826771653545,0,0,2
2000.a1.txt,0.398989898989899,0.25757575757575757,0.1919191919191919,0.15151515151515152,0,0,0
2004.a1.txt,0.35656836461126007,0.289544235924933,0.20107238605898123,0.15281501340482573,0,0,0
2005.a1.txt,0.3706293706293706,0.2937062937062937,0.1794871794871795,0.1561771561771562,0,0,2
2007.a1.txt,0.3464566929133858,0.29396325459317585,0.2047244094488189,0.15485564304461943,0,0,0
2008.a1.txt,0.3473684210526316,0.2736842105263158,0.22105263157894736,0.15789473684210525,0,1,1
2009.a1.txt,0.35046728971962615,0.35514018691588783,0.14485981308411214,0.14953271028037382,0,0,0
2011.a1.txt,0.35584415584415585,0.2857142857142857,0.18181818181818182,0.17662337662337663,0,0,0
2012.a1.txt,0.36401673640167365,0.2615062761506276,0.200836820083682,0.17364016736401675,0,0,5
2013.a1.txt,0.32041343669250644,0.2868217054263566,0.1731266149870801,0.21963824289405684,0,0,0
2014.a1.txt,0.3179190751445087,0.2774566473988439,0.22254335260115607,0.18208092485549132,0,0,1
2015.a1.txt,0.35789473684210527,0.28421052631578947,0.19736842105263158,0.16052631578947368,0,0,1
2017.a1.txt,0.4126984126984127,0.2857142857142857,0.16507936507936508,0.1365079365079365,0,0,0
2018.a1.txt,0.329608938547486,0.4245810055865922,0.13128491620111732,0.11452513966480447,0,0,0
2019.a1.txt,0.35714285714285715,0.3357142857142857,0.15714285714285714,0.15,0,0,0
2020.a1.txt,0.31636363636363635,0.36,0.14909090909090908,0.17454545454545456,0,0,0
2021.a1.txt,0.3457142857142857,0.32285714285714284,0.18571428571428572,0.1457142857142857,0,0,0
2022.a1.txt,0.28653295128939826,0.38968481375358166,0.18051575931232092,0.14326647564469913,0,0,1
2023.a1.txt,0.31875,0.34375,0.15625,0.18125,0,0,0
2024.a1.txt,0.2946708463949843,0.3322884012539185,0.1974921630094044,0.1755485893416928,0,0,0
2026.a1.txt,0.3580645161290323,0.27741935483870966,0.18064516129032257,0.18387096774193548,0,0,6
2027.a1.txt,0.3649025069637883,0.28969359331476324,0.18384401114206128,0.1615598885793872,0,0,3
2028.a1.txt,0.345565749235474,0.29357798165137616,0.1712538226299694,0.18960244648318042,0,0,0
2030.a1.txt,0.3204225352112676,0.39436619718309857,0.11971830985915492,0.16549295774647887,0,0,0
2031.a1.txt,0.2964071856287425,0.3502994011976048,0.17964071856287425,0.17365269461077845,0,0,1
2032.a1.txt,0.3125,0.34868421052631576,0.1513157894736842,0.1875,0,0,0
2034.a1.txt,0.2908496732026144,0.3431372549019608,0.15359477124183007,0.21241830065359477,0,0,2
2035.a1.txt,0.32298136645962733,0.3385093167701863,0.14906832298136646,0.18944099378881987,0,0,0
2036.a1.txt,0.32142857142857145,0.328125,0.15401785714285715,0.19642857142857142,0,0,1
2037.a1.txt,0.35714285714285715,0.2670807453416149,0.2360248447204969,0.13975155279503104,0,0,0
2038.a1.txt,0.3865814696485623,0.33226837060702874,0.19169329073482427,0.08945686900958466,0,0,1
2039.a1.txt,0.3237822349570201,0.35816618911174786,0.16045845272206305,0.15759312320916904,0,0,0
2040.a1.txt,0.3902439024390244,0.3048780487804878,0.16260162601626016,0.14227642276422764,0,0,0
2041.a1.txt,0.304635761589404,0.3211920529801324,0.2185430463576159,0.15562913907284767,0,1,0
2042.a1.txt,0.28222996515679444,0.3623693379790941,0.18815331010452963,0.1672473867595819,0,0,0
2044.a1.txt,0.34838709677419355,0.36129032258064514,0.13548387096774195,0.15483870967741936,0,0,0
2045.a1.txt,0.39296187683284456,0.33724340175953077,0.1436950146627566,0.12609970674486803,0,0,1
2046.a1.txt,0.4057971014492754,0.3188405797101449,0.14782608695652175,0.12753623188405797,0,1,4
2047.a1.txt,0.3473053892215569,0.3143712574850299,0.17964071856287425,0.15868263473053892,0,0,0
2048.a1.txt,0.3095890410958904,0.32054794520547947,0.1780821917808219,0.1917808219178082,0,0,1
2049.a1.txt,0.3769911504424779,0.29557522123893804,0.13451327433628318,0.1929203539823009,0,0,6
2050.a1.txt,0.39384615384615385,0.38153846153846155,0.13846153846153847,0.08615384615384615,0,0,0
2051.a1.txt,0.3612040133779264,0.25752508361204013,0.23411371237458195,0.14715719063545152,0,0,1
2054.a1.txt,0.3753581661891118,0.2607449856733524,0.17765042979942694,0.18624641833810887,0,0,1
2055.a1.txt,0.32978723404255317,0.3723404255319149,0.1879432624113475,0.1099290780141844,0,0,0
2056.a1.txt,0.3380281690140845,0.3274647887323944,0.15845070422535212,0.176056338028169,0,0,1
2057.a1.txt,0.31384615384615383,0.3507692307692308,0.16307692307692306,0.1723076923076923,0,1,0
2058.a1.txt,0.3830409356725146,0.30701754385964913,0.14035087719298245,0.1695906432748538,0,0,0
2059.a1.txt,0.3474576271186441,0.2796610169491525,0.2033898305084746,0.1694915254237288,0,0,2
2060.a1.txt,0.31833910034602075,0.3494809688581315,0.19377162629757785,0.1384083044982699,0,0,0
2061.a1.txt,0.36015325670498083,0.25287356321839083,0.19540229885057472,0.19157088122605365,0,0,1
2062.a1.txt,0.334375,0.396875,0.146875,0.121875,0,0,0
2063.a1.txt,0.3375,0.34375,0.1875,0.13125,0,0,0
2064.a1.txt,0.3443708609271523,0.37748344370860926,0.1357615894039735,0.1423841059602649,0,0,0
2065.a1.txt,0.30344827586206896,0.3482758620689655,0.18275862068965518,0.16551724137931034,0,2,0
2066.a1.txt,0.31412103746397696,0.30547550432276654,0.2219020172910663,0.1585014409221902,0,0,0
2067.a1.txt,0.3238434163701068,0.3736654804270463,0.14590747330960854,0.15658362989323843,0,0,0
2068.a1.txt,0.375,0.3355263157894737,0.14802631578947367,0.14144736842105263,0,0,0
2069.a1.txt,0.34124629080118696,0.3293768545994065,0.19584569732937684,0.13353115727002968,0,0,0
2070.a1.txt,0.2894736842105263,0.34210526315789475,0.20526315789473684,0.1631578947368421,0,0,1
2071.a1.txt,0.25835866261398177,0.39209726443769,0.1762917933130699,0.17325227963525835,0,0,0
2073.a1.txt,0.22846441947565543,0.33707865168539325,0.16853932584269662,0.26591760299625467,0,0,1
2074.a1.txt,0.3445121951219512,0.2225609756097561,0.21341463414634146,0.21951219512195122,0,0,4
2075.a1.txt,0.34593023255813954,0.3168604651162791,0.16279069767441862,0.1744186046511628,0,2,2
3001.a1.txt,0.2978723404255319,0.3617021276595745,0.19148936170212766,0.14893617021276595,0,0,0
3002.a1.txt,0.3409090909090909,0.2840909090909091,0.25,0.125,0,0,0
3003.a1.txt,0.33653846153846156,0.25961538461538464,0.22596153846153846,0.1778846153846154,0,0,1
3005.a1.txt,0.32065217391304346,0.4076086956521739,0.1358695652173913,0.1358695652173913,0,0,0
3011.a1.txt,0.43956043956043955,0.25824175824175827,0.1978021978021978,0.1043956043956044,0,0,1
3012.a1.txt,0.30526315789473685,0.3526315789473684,0.1631578947368421,0.17894736842105263,0,0,0
3013.a1.txt,0.29310344827586204,0.3448275862068966,0.1839080459770115,0.1781609195402299,0,4,0
3015.a1.txt,0.3541666666666667,0.34375,0.16145833333333334,0.140625,0,0,0
3018.a1.txt,0.3275862068965517,0.28160919540229884,0.21264367816091953,0.1781609195402299,0,0,0
3020.a1.txt,0.36046511627906974,0.3430232558139535,0.10465116279069768,0.19186046511627908,0,0,1
3023.a1.txt,0.29069767441860467,0.37790697674418605,0.16279069767441862,0.1686046511627907,0,0,1
3026.a1.txt,0.3673469387755102,0.2755102040816326,0.16326530612244897,0.19387755102040816,0,0,0
3027.a1.txt,0.34347826086956523,0.30869565217391304,0.20869565217391303,0.1391304347826087,0,0,0
3028.a1.txt,0.34080717488789236,0.30493273542600896,0.21076233183856502,0.14349775784753363,0,0,1
