task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load_data,2024-05-18T11:25:31,Text Classification,311351f4-bf86-4fba-bd22-671faead0742,0.5053985118865967,4.657742830167512e-06,9.191689544844054e-06,42.5,0.0,141.20075225830078,5.980721447202895e-06,0,1.983567619697624e-05,2.5816397644179135e-05,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
process_text_data,2024-05-18T11:25:43,Text Classification,311351f4-bf86-4fba-bd22-671faead0742,11.709565877914429,0.00010776948554655461,9.205871122440368e-06,42.5,0.0,141.20075225830078,0.0001382015594177776,0,0.00045913066656053163,0.0005973322259783093,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
train_classifier_logreg,2024-05-18T11:25:48,Text Classification,311351f4-bf86-4fba-bd22-671faead0742,5.042228698730469,4.639136118070692e-05,9.204032196588774e-06,42.5,0.0,141.20075225830078,5.950190507703358e-05,0,0.0001976307600711607,0.0002571326651481943,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
